humidity,temperature,nutrients,date,irrigation_time,duration,sensor_15,target
43.02,31.67,fosforo,2024-12-01,10:51,20.835,2,2
32.31,31.68,potassio,2024-12-04,08:55,20.84,7,3
29.94,27.94,fosforo,2024-12-01,06:50,18.97,13,3
52.22,31.89,potassio,2024-12-03,04:59,20.945,15,3
23.72,20.22,potassio,2024-11-30,22:26,15.11,7,1
47.47,16.35,fosforo,2024-12-04,07:28,13.175,15,3
57.0,19.81,fosforo,2024-12-03,09:46,14.905,11,2
68.28,18.09,potassio,2024-12-01,10:00,14.045,5,2
34.4,23.51,potassio,2024-12-02,13:00,16.755000000000003,1,1
25.01,15.91,fosforo,2024-12-02,16:57,12.955,12,1
71.28,34.61,fosforo,2024-12-01,19:17,22.305,6,3
49.38,24.0,potassio,2024-12-03,23:39,17.0,8,3
77.16,33.24,fosforo,2024-12-03,20:27,21.62,14,1
37.24,32.07,fosforo,2024-11-30,05:43,21.035,3,2
56.61,22.98,fosforo,2024-12-01,14:25,16.490000000000002,6,2
73.35,29.08,potassio,2024-12-02,10:56,19.54,9,3
54.15,20.95,potassio,2024-12-03,18:54,15.475,11,2
30.35,30.57,fosforo,2024-11-30,03:23,20.285,4,1
78.02,20.1,fosforo,2024-12-04,02:45,15.05,1,3
74.11,28.61,potassio,2024-11-30,07:39,19.305,12,1
37.64,30.04,potassio,2024-12-01,17:35,20.02,2,2
76.16,28.2,potassio,2024-12-01,23:55,19.1,11,1
39.86,20.29,fosforo,2024-12-04,02:53,15.145,6,2
30.19,22.85,potassio,2024-12-03,02:59,16.425,11,1
37.54,25.85,potassio,2024-12-03,03:08,17.925,13,1
67.8,34.75,fosforo,2024-12-03,08:48,22.375,5,2
49.14,34.63,fosforo,2024-11-30,21:01,22.315,12,2
49.07,23.16,fosforo,2024-12-01,00:31,16.58,4,1
55.75,31.93,potassio,2024-12-01,12:00,20.965,7,1
69.12,20.32,fosforo,2024-12-04,17:28,15.16,8,2
62.83,28.29,potassio,2024-12-02,23:29,19.145,11,2
45.16,28.24,fosforo,2024-11-30,06:51,19.119999999999997,8,1
67.24,22.45,fosforo,2024-12-04,02:13,16.225,2,3
75.52,20.05,potassio,2024-12-04,07:09,15.025,7,1
37.76,17.27,fosforo,2024-12-02,09:31,13.635,7,2
76.88,18.55,fosforo,2024-12-02,14:08,14.275,9,1
68.28,31.61,potassio,2024-12-04,03:58,20.805,2,2
72.97,15.13,fosforo,2024-12-02,00:10,12.565000000000001,11,3
45.02,32.94,fosforo,2024-12-03,20:14,21.47,11,3
29.28,29.41,potassio,2024-12-01,23:10,19.705,7,2
64.56,22.13,potassio,2024-12-04,05:34,16.064999999999998,7,2
58.96,27.62,fosforo,2024-12-04,06:01,18.810000000000002,12,3
21.66,26.26,fosforo,2024-12-01,10:20,18.130000000000003,12,2
27.94,22.44,potassio,2024-12-01,10:31,16.22,11,3
28.83,17.29,potassio,2024-12-03,23:28,13.645,7,3
61.06,20.69,fosforo,2024-11-30,12:03,15.345,1,1
67.66,19.12,potassio,2024-12-04,21:45,14.56,5,3
44.62,21.48,potassio,2024-12-01,05:30,15.74,3,3
63.86,31.23,potassio,2024-12-03,18:43,20.615000000000002,6,3
22.45,16.95,fosforo,2024-12-04,10:16,13.475,11,3
41.67,32.81,fosforo,2024-11-30,01:06,21.405,14,1
55.32,33.76,potassio,2024-12-03,13:30,21.88,12,1
42.02,16.29,potassio,2024-12-02,04:49,13.145,9,1
45.2,33.45,fosforo,2024-12-03,17:00,21.725,6,2
75.77,30.03,fosforo,2024-12-01,18:04,20.015,10,1
64.95,26.09,potassio,2024-11-30,14:30,18.045,14,3
67.44,27.13,fosforo,2024-12-02,14:38,18.564999999999998,15,3
78.97,17.7,potassio,2024-11-30,21:56,13.85,12,1
28.45,15.74,potassio,2024-12-03,08:51,12.870000000000001,10,2
76.41,34.83,fosforo,2024-12-02,03:27,22.415,5,1
47.32,25.61,potassio,2024-12-01,06:49,17.805,13,1
23.12,19.89,potassio,2024-11-30,04:44,14.945,13,1
75.24,15.06,fosforo,2024-12-03,18:20,12.530000000000001,3,2
66.14,26.78,potassio,2024-12-04,17:46,18.39,7,2
44.57,23.89,fosforo,2024-12-02,01:23,16.945,1,3
46.78,18.59,fosforo,2024-12-01,19:31,14.295,4,2
57.48,23.87,potassio,2024-12-01,20:52,16.935000000000002,8,2
24.09,33.75,fosforo,2024-12-04,21:01,21.875,3,2
29.78,19.57,potassio,2024-12-02,02:21,14.785,6,3
67.47,21.41,fosforo,2024-12-02,22:17,15.705,5,1
29.52,25.74,fosforo,2024-11-30,04:05,17.869999999999997,9,1
78.01,33.78,fosforo,2024-11-30,12:34,21.89,14,3
31.01,16.69,fosforo,2024-12-03,12:27,13.345,1,3
68.1,29.03,fosforo,2024-12-03,19:56,19.515,12,2
39.72,29.85,fosforo,2024-12-01,14:09,19.925,7,1
26.57,30.42,fosforo,2024-12-03,11:55,20.21,11,3
35.75,30.65,potassio,2024-11-30,16:06,20.325,7,1
24.79,34.39,fosforo,2024-12-01,11:49,22.195,12,3
61.99,20.52,fosforo,2024-12-03,16:13,15.26,10,1
71.05,32.23,potassio,2024-12-04,06:47,21.115,2,1
49.14,20.57,fosforo,2024-11-30,22:04,15.285,8,3
56.89,29.7,fosforo,2024-12-01,05:20,19.85,7,1
27.24,17.95,potassio,2024-12-02,02:39,13.975,7,1
35.34,16.63,fosforo,2024-12-02,20:03,13.315,2,3
53.16,15.89,fosforo,2024-12-01,23:37,12.945,9,2
51.77,25.18,potassio,2024-12-04,15:56,17.59,13,3
62.01,18.53,potassio,2024-12-03,13:03,14.265,14,3
50.1,24.18,potassio,2024-12-03,13:28,17.09,6,1
58.62,17.38,fosforo,2024-11-30,03:24,13.69,2,3
58.45,31.54,potassio,2024-12-04,01:27,20.77,15,1
47.43,18.99,potassio,2024-12-01,00:16,14.495,14,2
32.72,32.66,potassio,2024-12-03,15:00,21.33,11,2
69.02,33.05,fosforo,2024-12-04,15:13,21.525,12,2
36.87,30.53,fosforo,2024-12-04,07:39,20.265,15,2
66.99,29.38,potassio,2024-11-30,17:38,19.689999999999998,3,2
78.25,19.71,potassio,2024-11-30,15:00,14.855,11,3
53.97,22.39,fosforo,2024-12-04,18:22,16.195,2,3
71.48,26.59,fosforo,2024-11-30,05:19,18.295,11,1
55.95,21.98,potassio,2024-12-02,07:51,15.99,4,2
65.93,15.56,fosforo,2024-11-30,15:19,12.780000000000001,4,3
36.09,25.15,potassio,2024-12-04,12:57,17.575,9,3
46.48,21.06,potassio,2024-12-02,19:34,15.53,8,2
52.13,22.98,fosforo,2024-12-04,19:55,16.490000000000002,8,1
77.09,34.23,fosforo,2024-12-04,12:58,22.115,7,3
42.25,25.64,fosforo,2024-12-02,21:47,17.82,10,2
24.32,17.5,potassio,2024-12-03,14:07,13.75,11,1
61.94,17.8,fosforo,2024-12-02,23:53,13.9,1,1
51.95,29.15,potassio,2024-11-30,15:24,19.575,3,1
52.62,18.43,potassio,2024-12-02,13:47,14.215,4,1
22.39,20.34,potassio,2024-12-03,06:05,15.17,7,3
70.18,29.68,potassio,2024-12-04,02:14,19.84,10,2
77.31,21.5,fosforo,2024-12-02,19:45,15.75,12,2
49.18,22.32,fosforo,2024-12-01,11:56,16.16,12,2
47.2,25.23,potassio,2024-12-03,11:27,17.615000000000002,4,2
65.97,16.7,potassio,2024-11-30,04:05,13.35,5,3
47.97,33.34,potassio,2024-12-01,02:04,21.67,7,3
39.74,15.7,potassio,2024-12-02,14:26,12.85,12,1
32.55,28.04,potassio,2024-12-04,07:38,19.02,15,1
69.59,20.47,potassio,2024-12-04,07:28,15.235,7,3
67.94,19.7,potassio,2024-12-01,11:31,14.85,12,3
45.85,34.66,fosforo,2024-12-01,09:42,22.33,10,1
57.33,30.83,fosforo,2024-12-01,01:27,20.415,14,1
49.74,23.95,potassio,2024-11-30,06:11,16.975,1,3
23.97,16.34,potassio,2024-12-03,23:28,13.17,11,3
75.44,29.42,fosforo,2024-12-02,08:49,19.71,3,1
51.89,23.05,potassio,2024-12-04,11:03,16.525,10,2
78.99,18.24,fosforo,2024-12-01,02:44,14.12,12,1
54.3,24.62,potassio,2024-12-04,03:56,17.310000000000002,7,2
28.7,26.37,fosforo,2024-11-30,17:41,18.185000000000002,14,3
29.21,17.06,potassio,2024-12-02,03:18,13.53,15,2
32.49,21.43,potassio,2024-12-02,21:03,15.715,11,3
36.86,32.31,fosforo,2024-12-03,09:47,21.155,11,3
46.44,33.6,potassio,2024-12-02,06:53,21.8,6,3
36.14,26.66,fosforo,2024-12-03,03:47,18.33,13,3
58.68,24.5,potassio,2024-11-30,01:04,17.25,14,1
45.34,27.39,potassio,2024-12-01,06:27,18.695,2,2
29.62,22.99,potassio,2024-12-01,22:38,16.494999999999997,1,2
44.06,29.25,potassio,2024-12-02,00:29,19.625,4,3
79.72,30.99,potassio,2024-12-01,09:04,20.494999999999997,11,1
27.43,25.9,fosforo,2024-11-30,14:51,17.95,9,3
50.75,17.62,fosforo,2024-12-01,20:48,13.81,2,1
37.27,34.63,potassio,2024-12-04,19:39,22.315,4,3
33.78,22.24,fosforo,2024-11-30,13:02,16.119999999999997,11,1
65.82,25.53,fosforo,2024-12-01,07:45,17.765,6,3
60.24,15.15,fosforo,2024-12-04,20:48,12.575,10,2
26.26,30.44,fosforo,2024-12-01,12:39,20.22,7,1
44.1,32.3,potassio,2024-11-30,05:14,21.15,13,1
27.21,17.88,potassio,2024-12-04,02:41,13.94,6,2
34.84,24.54,fosforo,2024-12-02,05:22,17.27,14,3
77.35,21.25,potassio,2024-12-03,04:52,15.625,12,2
39.06,17.34,potassio,2024-11-30,12:55,13.67,3,1
30.15,17.63,fosforo,2024-12-01,14:57,13.815,1,2
65.53,21.84,fosforo,2024-12-04,04:56,15.92,1,2
79.98,25.55,potassio,2024-12-02,16:06,17.775,2,2
51.95,31.66,potassio,2024-12-04,03:05,20.83,5,1
28.06,34.07,potassio,2024-12-02,19:42,22.035,8,2
76.85,23.8,potassio,2024-12-01,16:48,16.9,5,1
46.35,26.28,fosforo,2024-12-02,04:51,18.14,10,2
70.5,16.5,potassio,2024-12-02,16:21,13.25,6,3
39.18,19.66,potassio,2024-12-02,14:41,14.83,10,2
59.07,25.93,fosforo,2024-12-01,02:25,17.965,14,2
63.97,26.17,fosforo,2024-12-04,23:05,18.085,4,3
51.19,26.2,fosforo,2024-12-04,08:43,18.1,1,1
30.23,26.11,potassio,2024-12-02,05:05,18.055,4,3
40.94,23.0,potassio,2024-12-03,05:16,16.5,13,1
52.19,27.14,potassio,2024-12-03,01:15,18.57,9,3
78.39,27.27,potassio,2024-12-03,18:39,18.634999999999998,12,1
27.1,29.73,potassio,2024-11-30,20:39,19.865000000000002,8,1
26.94,30.93,potassio,2024-12-02,14:10,20.465,5,1
36.55,25.77,fosforo,2024-12-02,14:43,17.884999999999998,1,2
57.04,17.04,fosforo,2024-12-03,14:44,13.52,9,3
36.66,22.81,fosforo,2024-11-30,19:42,16.405,6,2
58.55,31.72,potassio,2024-12-03,07:43,20.86,7,3
32.69,34.07,fosforo,2024-12-04,14:16,22.035,2,2
32.7,24.18,fosforo,2024-11-30,03:50,17.09,12,3
42.73,34.95,fosforo,2024-12-03,06:04,22.475,8,1
59.11,29.1,potassio,2024-11-30,04:20,19.55,9,1
33.23,21.86,fosforo,2024-12-04,19:31,15.93,8,3
76.53,22.24,potassio,2024-12-03,02:53,16.119999999999997,5,3
77.93,31.49,potassio,2024-12-01,10:38,20.744999999999997,14,1
71.45,24.21,potassio,2024-12-04,06:22,17.105,6,3
33.23,27.34,fosforo,2024-11-30,09:58,18.67,5,2
67.21,25.25,potassio,2024-11-30,07:11,17.625,3,1
50.31,28.97,potassio,2024-12-04,00:49,19.485,14,2
61.28,31.23,fosforo,2024-12-02,10:16,20.615000000000002,10,2
68.87,18.86,potassio,2024-12-02,01:23,14.43,6,3
46.15,26.09,potassio,2024-12-01,14:02,18.045,12,3
61.87,28.37,potassio,2024-12-04,14:19,19.185000000000002,13,2
54.38,25.07,fosforo,2024-12-03,19:49,17.535,10,1
37.43,31.56,fosforo,2024-12-03,17:10,20.78,7,3
51.27,29.99,fosforo,2024-12-01,20:24,19.994999999999997,14,1
78.34,28.4,fosforo,2024-12-03,05:24,19.2,5,2
73.39,19.73,potassio,2024-12-04,16:48,14.865,15,3
40.41,31.29,fosforo,2024-12-01,05:24,20.645,13,2
26.22,17.51,potassio,2024-11-30,11:31,13.755,1,2
23.67,25.91,fosforo,2024-12-04,13:11,17.955,6,3
70.82,27.3,potassio,2024-11-30,05:40,18.65,5,1
22.27,22.63,potassio,2024-12-01,20:40,16.314999999999998,2,2
59.46,22.41,fosforo,2024-11-30,16:43,16.205,2,3
39.31,15.59,fosforo,2024-12-01,21:41,12.795,4,2
59.41,20.78,potassio,2024-12-02,04:46,15.39,6,3
54.13,32.0,fosforo,2024-12-03,17:26,21.0,4,2
57.48,33.86,fosforo,2024-11-30,22:22,21.93,6,1
29.24,15.66,potassio,2024-11-30,19:48,12.83,7,1
39.98,16.97,potassio,2024-11-30,20:49,13.485,6,2
48.28,24.16,potassio,2024-12-02,15:27,17.08,9,2
78.43,28.0,fosforo,2024-12-04,05:51,19.0,12,3
68.16,26.21,potassio,2024-11-30,23:10,18.105,1,1
72.07,32.68,potassio,2024-12-03,08:45,21.34,12,2
47.27,30.57,potassio,2024-12-01,01:53,20.285,14,1
77.41,17.44,potassio,2024-12-04,20:20,13.72,9,2
68.56,24.63,potassio,2024-12-03,19:35,17.314999999999998,1,3
46.61,22.08,potassio,2024-11-30,06:12,16.04,10,2
38.33,22.19,potassio,2024-11-30,12:51,16.095,7,3
27.08,26.19,potassio,2024-12-01,06:48,18.095,2,3
62.99,26.61,potassio,2024-12-02,15:12,18.305,15,2
59.97,21.28,fosforo,2024-11-30,12:29,15.64,9,3
39.81,16.64,fosforo,2024-12-01,22:43,13.32,7,3
40.13,23.24,potassio,2024-12-02,19:23,16.619999999999997,7,1
27.28,27.55,potassio,2024-12-01,04:55,18.775,13,3
67.08,30.45,fosforo,2024-12-04,01:39,20.225,10,2
44.36,33.86,fosforo,2024-11-30,01:11,21.93,8,2
42.58,25.97,potassio,2024-12-04,12:39,17.985,3,1
48.62,17.68,potassio,2024-12-01,14:54,13.84,6,3
42.9,29.41,fosforo,2024-12-03,07:02,19.705,10,1
25.42,34.81,fosforo,2024-12-03,04:57,22.405,3,1
41.98,26.32,fosforo,2024-12-02,09:03,18.16,12,1
24.87,16.84,potassio,2024-11-30,03:31,13.42,6,1
42.23,15.27,fosforo,2024-12-04,18:18,12.635,6,3
66.94,25.72,fosforo,2024-12-03,11:51,17.86,10,2
77.98,32.18,fosforo,2024-12-03,07:36,21.09,9,1
60.47,29.95,fosforo,2024-12-03,17:11,19.975,4,1
27.2,32.38,potassio,2024-12-02,01:28,21.19,8,2
77.66,20.21,potassio,2024-12-01,20:28,15.105,4,2
37.27,32.06,fosforo,2024-12-01,09:05,21.03,3,2
65.96,34.49,potassio,2024-12-02,01:34,22.245,3,3
68.63,28.71,potassio,2024-12-02,01:39,19.355,15,2
30.48,21.91,fosforo,2024-12-03,18:47,15.955,12,3
77.46,33.85,fosforo,2024-12-02,23:18,21.925,1,1
70.01,21.1,fosforo,2024-12-03,18:43,15.55,9,2
68.99,28.45,potassio,2024-11-30,22:31,19.225,8,1
60.64,15.03,potassio,2024-12-03,15:38,12.515,6,1
66.08,18.33,fosforo,2024-12-03,22:08,14.165,3,3
75.78,28.72,fosforo,2024-12-02,04:27,19.36,4,1
78.4,34.38,fosforo,2024-12-02,15:32,22.19,10,3
48.37,31.77,potassio,2024-12-04,23:58,20.884999999999998,4,3
77.93,19.16,potassio,2024-11-30,06:17,14.58,14,2
60.78,30.21,potassio,2024-12-03,13:41,20.105,12,3
36.02,19.69,potassio,2024-12-04,13:19,14.845,4,3
70.68,23.51,potassio,2024-12-01,06:03,16.755000000000003,5,3
27.73,24.94,fosforo,2024-12-04,21:43,17.47,4,3
44.67,33.1,fosforo,2024-12-01,13:57,21.55,7,2
22.22,22.92,fosforo,2024-12-02,14:46,16.46,11,1
41.99,22.49,fosforo,2024-12-02,18:00,16.244999999999997,7,1
55.91,32.07,potassio,2024-12-02,12:42,21.035,13,2
27.85,21.29,fosforo,2024-12-01,23:37,15.645,15,2
51.47,20.9,fosforo,2024-12-01,23:45,15.45,7,2
42.67,24.2,potassio,2024-12-04,00:53,17.1,8,2
53.3,32.41,potassio,2024-12-03,09:06,21.205,11,2
34.21,15.19,potassio,2024-11-30,11:24,12.594999999999999,3,3
32.15,24.37,fosforo,2024-12-02,14:15,17.185000000000002,10,3
23.06,23.89,potassio,2024-12-04,15:32,16.945,11,2
31.97,31.41,fosforo,2024-12-01,00:01,20.705,6,3
72.42,20.61,potassio,2024-12-04,02:16,15.305,11,1
63.54,21.49,potassio,2024-12-04,17:10,15.745,2,3
60.7,20.94,fosforo,2024-12-03,15:06,15.47,3,3
57.43,34.56,potassio,2024-11-30,03:05,22.28,12,2
36.74,20.63,fosforo,2024-12-04,23:01,15.315,10,1
33.65,18.0,potassio,2024-12-02,08:53,14.0,10,1
38.56,18.24,fosforo,2024-12-04,04:08,14.12,14,1
21.07,23.54,potassio,2024-12-01,05:49,16.77,4,1
63.9,29.16,fosforo,2024-11-30,05:32,19.58,12,1
60.99,34.77,fosforo,2024-12-02,09:28,22.385,4,3
39.07,34.59,fosforo,2024-12-03,08:11,22.295,13,3
58.09,30.31,potassio,2024-12-03,04:51,20.155,13,3
56.95,34.5,fosforo,2024-12-04,03:13,22.25,15,2
34.25,26.34,potassio,2024-11-30,13:05,18.17,6,1
58.78,33.44,potassio,2024-12-03,03:54,21.72,13,2
74.94,19.21,fosforo,2024-12-03,09:58,14.605,4,3
29.62,28.46,fosforo,2024-12-01,11:33,19.23,11,3
52.85,31.43,fosforo,2024-12-02,07:34,20.715,2,3
47.87,16.47,potassio,2024-12-04,13:30,13.235,5,2
58.52,24.62,fosforo,2024-12-02,17:37,17.310000000000002,9,3
41.25,27.21,potassio,2024-12-03,23:39,18.605,6,2
28.26,30.33,fosforo,2024-12-04,02:52,20.165,9,3
79.77,31.11,potassio,2024-11-30,06:19,20.555,11,2
26.18,21.28,potassio,2024-12-04,22:48,15.64,1,2
27.03,33.09,potassio,2024-11-30,06:59,21.545,3,3
79.24,31.73,fosforo,2024-12-03,00:12,20.865000000000002,2,3
26.84,29.78,potassio,2024-12-03,01:36,19.89,13,2
65.2,30.14,potassio,2024-12-03,19:57,20.07,7,3
74.44,21.57,potassio,2024-11-30,08:42,15.785,13,1
61.26,19.17,potassio,2024-12-03,16:16,14.585,1,1
69.35,29.02,fosforo,2024-12-03,21:15,19.509999999999998,12,3
66.19,19.12,fosforo,2024-12-03,16:06,14.56,10,1
31.42,21.09,potassio,2024-11-30,01:33,15.545,11,3
77.6,21.93,fosforo,2024-12-04,07:02,15.965,6,3
71.11,34.94,potassio,2024-12-01,17:43,22.47,13,3
67.37,22.46,potassio,2024-12-04,13:33,16.23,7,3
66.46,15.74,fosforo,2024-12-03,08:27,12.870000000000001,12,3
56.44,29.87,fosforo,2024-12-03,08:39,19.935000000000002,15,1
68.91,33.03,potassio,2024-12-02,15:36,21.515,7,3
42.24,22.36,potassio,2024-12-03,19:58,16.18,6,3
68.2,20.14,fosforo,2024-12-02,06:38,15.07,4,3
63.63,32.86,fosforo,2024-12-03,20:11,21.43,8,2
35.7,29.1,fosforo,2024-12-01,20:16,19.55,12,2
49.5,26.0,potassio,2024-12-04,18:45,18.0,4,3
26.52,34.69,fosforo,2024-12-04,03:17,22.345,8,1
54.61,19.76,potassio,2024-12-01,08:08,14.88,4,3
76.09,30.5,fosforo,2024-12-02,22:27,20.25,14,1
51.22,16.42,potassio,2024-12-03,22:26,13.21,13,3
27.0,34.26,fosforo,2024-12-03,14:41,22.13,13,3
52.91,25.54,potassio,2024-12-03,10:06,17.77,8,3
78.38,18.12,fosforo,2024-12-03,08:47,14.06,11,2
20.16,31.05,potassio,2024-12-02,07:26,20.525,5,3
55.68,32.94,potassio,2024-12-01,16:21,21.47,15,1
62.57,30.31,potassio,2024-11-30,23:15,20.155,4,3
68.6,27.41,fosforo,2024-11-30,16:54,18.705,1,2
72.39,30.89,potassio,2024-12-03,06:56,20.445,8,1
52.46,18.6,fosforo,2024-12-03,04:35,14.3,1,2
33.91,20.85,fosforo,2024-12-02,13:39,15.425,12,3
74.14,28.58,fosforo,2024-11-30,08:49,19.29,6,3
33.45,22.26,potassio,2024-12-01,13:02,16.130000000000003,2,2
38.45,30.4,potassio,2024-12-04,02:54,20.2,6,2
50.16,16.5,potassio,2024-12-04,09:02,13.25,5,3
51.54,22.56,fosforo,2024-12-03,10:12,16.28,13,1
59.45,20.96,fosforo,2024-12-01,09:19,15.48,8,2
74.0,32.31,fosforo,2024-12-01,02:28,21.155,10,1
31.26,24.43,fosforo,2024-11-30,21:21,17.215,5,2
22.39,25.82,potassio,2024-12-01,03:29,17.91,14,1
25.58,30.84,potassio,2024-12-01,23:09,20.42,3,1
72.67,29.26,potassio,2024-11-30,08:24,19.630000000000003,4,3
68.5,20.11,potassio,2024-12-03,11:31,15.055,11,2
28.8,30.18,fosforo,2024-12-01,23:20,20.09,11,1
46.97,18.04,potassio,2024-12-01,05:37,14.02,3,1
73.29,29.77,potassio,2024-11-30,12:14,19.884999999999998,13,3
75.81,30.9,potassio,2024-11-30,15:22,20.45,2,1
66.23,25.26,potassio,2024-12-02,16:35,17.630000000000003,8,3
32.84,21.93,fosforo,2024-12-02,20:21,15.965,1,1
48.32,33.35,potassio,2024-12-02,08:05,21.675,14,2
33.63,19.19,fosforo,2024-11-30,17:49,14.595,1,3
57.4,31.21,potassio,2024-12-02,06:35,20.605,8,3
51.33,31.3,fosforo,2024-12-02,02:17,20.65,7,3
72.89,22.7,potassio,2024-12-02,20:49,16.35,6,1
50.78,27.79,fosforo,2024-12-04,13:17,18.895,7,1
28.23,22.99,potassio,2024-11-30,11:49,16.494999999999997,4,3
78.66,17.27,fosforo,2024-12-04,07:36,13.635,5,1
49.09,22.77,fosforo,2024-11-30,20:18,16.384999999999998,11,1
27.66,33.57,potassio,2024-12-02,02:10,21.785,15,2
73.58,17.12,potassio,2024-12-03,04:00,13.56,7,1
49.19,23.85,potassio,2024-12-01,15:24,16.925,11,3
31.92,28.37,potassio,2024-12-03,03:20,19.185000000000002,13,3
48.82,27.73,potassio,2024-11-30,03:28,18.865000000000002,13,2
42.32,22.02,fosforo,2024-12-02,22:52,16.009999999999998,13,2
51.88,33.74,fosforo,2024-12-03,07:09,21.87,3,2
63.92,17.15,potassio,2024-11-30,00:30,13.575,8,2
72.95,31.98,fosforo,2024-11-30,02:43,20.990000000000002,9,2
23.67,18.16,fosforo,2024-12-04,18:50,14.08,1,2
58.53,26.24,potassio,2024-12-02,15:33,18.119999999999997,1,1
36.29,30.51,fosforo,2024-12-02,00:20,20.255000000000003,12,3
62.68,34.34,potassio,2024-12-03,16:33,22.17,13,2
70.91,32.92,potassio,2024-12-02,17:05,21.46,14,1
58.42,15.61,potassio,2024-12-01,11:50,12.805,1,2
55.33,33.28,potassio,2024-12-03,08:49,21.64,9,3
70.89,32.1,potassio,2024-12-03,04:00,21.05,10,3
63.78,16.95,potassio,2024-12-04,20:38,13.475,14,1
32.44,21.53,fosforo,2024-12-03,16:53,15.765,8,1
42.79,19.36,potassio,2024-12-01,04:04,14.68,7,3
37.75,25.24,fosforo,2024-12-01,23:30,17.619999999999997,9,2
66.02,33.45,fosforo,2024-12-04,20:58,21.725,12,2
50.02,22.67,fosforo,2024-12-02,23:22,16.335,11,1
64.18,28.93,potassio,2024-12-03,19:06,19.465,6,3
67.19,19.53,fosforo,2024-12-01,09:01,14.765,13,3
48.08,22.4,potassio,2024-11-30,01:52,16.2,11,2
61.22,32.55,fosforo,2024-12-02,09:24,21.275,13,2
67.49,34.2,potassio,2024-12-01,21:32,22.1,4,3
36.74,29.72,fosforo,2024-12-02,21:04,19.86,6,3
67.18,16.18,potassio,2024-12-02,12:03,13.09,11,2
38.4,16.52,potassio,2024-11-30,09:23,13.26,2,1
65.01,29.83,fosforo,2024-11-30,02:58,19.915,4,3
31.85,26.15,fosforo,2024-12-01,09:35,18.075,4,2
36.93,28.66,fosforo,2024-12-02,12:02,19.33,11,3
20.56,26.06,fosforo,2024-11-30,09:11,18.03,11,1
59.78,27.51,fosforo,2024-12-03,14:47,18.755000000000003,3,1
22.78,21.34,potassio,2024-12-01,21:36,15.67,8,1
50.0,25.42,fosforo,2024-12-02,21:58,17.71,1,1
60.9,18.38,potassio,2024-11-30,04:04,14.19,2,1
46.89,24.27,fosforo,2024-12-01,15:41,17.134999999999998,7,3
51.03,31.94,fosforo,2024-12-03,13:25,20.97,14,2
58.45,25.79,fosforo,2024-12-02,05:34,17.895,7,1
74.07,33.22,fosforo,2024-12-01,02:37,21.61,9,3
22.68,27.93,potassio,2024-11-30,06:07,18.965,7,2
20.06,25.31,fosforo,2024-12-01,06:09,17.655,4,3
45.22,27.74,fosforo,2024-12-01,02:53,18.869999999999997,9,2
31.29,33.91,potassio,2024-12-01,14:02,21.955,6,1
62.57,23.61,potassio,2024-12-03,05:03,16.805,14,1
46.57,17.78,potassio,2024-12-04,05:24,13.89,3,1
75.43,25.55,fosforo,2024-12-04,20:38,17.775,11,2
25.25,32.57,potassio,2024-12-03,14:51,21.285,4,1
70.15,33.87,potassio,2024-12-03,04:44,21.935,10,1
59.22,26.23,fosforo,2024-12-02,02:59,18.115000000000002,11,1
20.76,21.84,fosforo,2024-11-30,21:36,15.92,3,2
50.72,32.31,fosforo,2024-11-30,11:37,21.155,2,2
42.7,22.48,potassio,2024-12-04,16:20,16.240000000000002,10,3
76.82,23.38,fosforo,2024-12-01,21:11,16.689999999999998,13,3
45.38,30.24,potassio,2024-12-01,22:40,20.119999999999997,3,1
28.95,20.34,fosforo,2024-12-02,21:48,15.17,1,2
68.48,24.62,fosforo,2024-12-01,12:00,17.310000000000002,9,3
43.24,28.94,fosforo,2024-11-30,16:13,19.47,1,2
54.24,18.82,fosforo,2024-11-30,01:46,14.41,13,2
53.91,27.73,fosforo,2024-12-01,18:30,18.865000000000002,6,1
62.78,22.05,potassio,2024-11-30,21:27,16.025,8,1
43.45,33.37,fosforo,2024-12-01,13:08,21.685,5,1
28.01,30.3,fosforo,2024-12-03,13:27,20.15,7,3
49.56,17.03,fosforo,2024-12-04,19:10,13.515,10,1
36.91,21.44,fosforo,2024-12-03,21:56,15.72,3,3
36.58,32.56,fosforo,2024-12-03,07:26,21.28,15,1
65.18,18.06,fosforo,2024-12-02,10:53,14.03,7,3
51.69,20.09,fosforo,2024-12-03,08:44,15.045,2,2
36.9,26.86,potassio,2024-12-03,01:58,18.43,5,2
48.83,15.51,potassio,2024-12-01,15:29,12.754999999999999,7,3
45.62,19.73,potassio,2024-12-04,06:28,14.865,6,3
28.8,25.42,fosforo,2024-11-30,04:25,17.71,11,2
58.59,21.21,potassio,2024-12-02,11:37,15.605,14,1
28.34,32.35,potassio,2024-12-01,07:49,21.175,14,3
51.37,34.13,potassio,2024-12-02,18:15,22.065,13,1
49.97,23.41,potassio,2024-11-30,20:10,16.705,11,1
67.71,23.01,potassio,2024-11-30,08:35,16.505000000000003,10,3
57.27,29.97,fosforo,2024-12-03,05:38,19.985,13,2
48.09,24.87,potassio,2024-12-01,14:54,17.435000000000002,9,3
31.41,26.33,potassio,2024-12-02,04:48,18.165,5,1
29.36,29.96,potassio,2024-11-30,06:13,19.98,10,1
39.83,32.69,fosforo,2024-11-30,22:26,21.345,9,1
62.91,25.57,potassio,2024-12-03,08:38,17.785,4,1
